Time [s],Value
0.5771958380,0x1B1
0.5772061800,0x1B2
0.5772165240,0x1B3
0.5772268660,0x1B4
0.5772372100,0x1B5
0.5772475540,0x1B6
0.5772578980,0x1B7
0.5772682400,0x1B8
0.5772785840,0x1B9
0.5772889280,0x1BA
0.5772992700,0x1BB
0.5773096140,0x1BC
0.5773199580,0x1BD
0.5773303020,0x1BE
0.5773406440,0x1BF
0.5773509900,0x1C0
0.5773613320,0x1C1
0.5773716740,0x1C2
0.5773820180,0x1C3
0.5773923620,0x1C4
0.5774027060,0x1C5
0.5774130480,0x1C6
0.5774233920,0x1C7
0.5774337360,0x1C8
0.5774440780,0x1C9
0.5774544220,0x1CA
0.5774647660,0x1CB
0.5774751080,0x1CC
0.5774854520,0x1CD
0.5774957960,0x1CE
0.5775061400,0x1CF
0.5775164840,0x1D0
0.5775268260,0x1D1
0.5775371700,0x1D2
0.5775475120,0x1D3
0.5775578560,0x1D4
0.5775682000,0x1D5
0.5775785420,0x1D6
0.5775888860,0x1D7
0.5775992300,0x1D8
0.5776095740,0x1D9
0.5776199160,0x1DA
0.5776302600,0x1DB
0.5776406040,0x1DC
0.5776509460,0x1DD
0.5776612900,0x1DE
0.5776716340,0x1DF
0.5776819780,0x1E0
0.5776923200,0x1E1
0.5777026640,0x1E2
0.5777130080,0x1E3
0.5777233500,0x1E4
0.5777336940,0x1E5
0.5777440380,0x1E6
0.5777543820,0x1E7
0.5777647240,0x1E8
0.5777750680,0x1E9
0.5777854120,0x1EA
0.5777957540,0x1EB
0.5778060980,0x1EC
0.5778164420,0x1ED
0.5778267860,0x1EE
0.5778371280,0x1EF
0.5778474720,0x1F0
0.5778578160,0x1F1
0.5778681580,0x1F2
0.5778785020,0x1F3
0.5778888460,0x1F4
0.5778991900,0x1F5
0.5779095320,0x1F6
0.5779198760,0x1F7
0.5779302200,0x1F8
0.5779405640,0x1F9
0.5779509060,0x1FA
0.5779612500,0x1FB
0.5779715940,0x1FC
0.5779819360,0x1FD
0.5779922800,0x1FE
0.5780026240,0x1FF
0.5780233100,0x1FE
0.5780336540,0x1FD
0.5780439960,0x1FC
0.5780543400,0x1FB
0.5780646840,0x1FA
0.5780750260,0x1F9
0.5780853700,0x1F8
0.5780957140,0x1F7
0.5781060580,0x1F6
0.5781164000,0x1F5
0.5781267440,0x1F4
0.5781370880,0x1F3
0.5781474320,0x1F2
0.5781577740,0x1F1
0.5781681180,0x1F0
0.5781784620,0x1EF
0.5781888040,0x1EE
0.5781991480,0x1ED
0.5782094920,0x1EC
0.5782198360,0x1EB
0.5782301780,0x1EA
0.5782405220,0x1E9
0.5782508660,0x1E8
0.5782612100,0x1E7
0.5782715520,0x1E6
0.5782818960,0x1E5
0.5782922400,0x1E4
0.5783025820,0x1E3
0.5783129260,0x1E2
0.5783232700,0x1E1
0.5783336120,0x1E0
0.5783439580,0x1DF
0.5783543000,0x1DE
0.5783646440,0x1DD
0.5783749860,0x1DC
0.5783853300,0x1DB
0.5783956720,0x1DA
0.5784060160,0x1D9
0.5784163600,0x1D8
0.5784267040,0x1D7
0.5784370460,0x1D6
0.5784473900,0x1D5
0.5784577340,0x1D4
0.5784680780,0x1D3
0.5784784200,0x1D2
0.5784887640,0x1D1
0.5784991080,0x1D0
0.5785094520,0x1CF
0.5785197940,0x1CE
0.5785301380,0x1CD
0.5785404800,0x1CC
0.5785508240,0x1CB
0.5785611680,0x1CA
0.5785715120,0x1C9
0.5785818540,0x1C8
0.5785922000,0x1C7
0.5786025420,0x1C6
0.5786128840,0x1C5
0.5786232280,0x1C4
0.5786335720,0x1C3
0.5786439160,0x1C2
0.5786542580,0x1C1
0.5786646020,0x1C0
0.5786749480,0x1BF
0.5786852880,0x1BE
0.5786956320,0x1BD
0.5787059760,0x1BC
0.5787163200,0x1BB
0.5787266620,0x1BA
0.5787370060,0x1B9
0.5787473500,0x1B8
0.5787576940,0x1B7
0.5787680360,0x1B6
0.5787783800,0x1B5
0.5787887240,0x1B4
0.5787990660,0x1B3
0.5788094100,0x1B2
0.5788197520,0x1B1
0.5788300960,0x1B0
0.5788404420,0x1AF
0.5788507840,0x1AE
0.5788611260,0x1AD
0.5788714700,0x1AC
0.5788818140,0x1AB
0.5788921580,0x1AA
0.5789025020,0x1A9
0.5789128440,0x1A8
0.5789231880,0x1A7
0.5789335300,0x1A6
0.5789438740,0x1A5
0.5789542180,0x1A4
0.5789645620,0x1A3
0.5789749040,0x1A2
0.5789852480,0x1A1
0.5789955920,0x1A0
0.5790059360,0x19F
0.5790162780,0x19E
0.5790266220,0x19D
0.5790369660,0x19C
0.5790473100,0x19B
0.5790576520,0x19A
0.5790679960,0x199
0.5790783380,0x198
0.5790886840,0x197
0.5790990260,0x196
0.5791093700,0x195
0.5791197120,0x194
0.5791300560,0x193
0.5791404000,0x192
0.5791507420,0x191
0.5791610860,0x190
0.5791714300,0x18F
0.5791817720,0x18E
0.5791921160,0x18D
0.5792024600,0x18C
0.5792128040,0x18B
0.5792231480,0x18A
0.5792334900,0x189
0.5792438340,0x188
0.5792541780,0x187
0.5792645200,0x186
0.5792748640,0x185
0.5792852060,0x184
0.5792955500,0x183
0.5793058940,0x182
0.5793162380,0x181
0.5793265800,0x180
0.5793369280,0x17F
0.5793472680,0x17E
0.5793576100,0x17D
0.5793679540,0x17C
0.5793782980,0x17B
0.5793886420,0x17A
0.5793989840,0x179
0.5794093280,0x178
0.5794196720,0x177
0.5794300160,0x176
0.5794403580,0x175
0.5794507020,0x174
0.5794610460,0x173
0.5794713880,0x172
0.5794817320,0x171
0.5794920760,0x170
0.5795024200,0x16F
0.5795127620,0x16E
0.5795231060,0x16D
0.5795334500,0x16C
0.5795437920,0x16B
0.5795541360,0x16A
0.5795644800,0x169
0.5795748220,0x168
0.5795851660,0x167
0.5795955100,0x166
0.5796058520,0x165
0.5796161960,0x164
0.5796265400,0x163
0.5796368840,0x162
0.5796472280,0x161
0.5796575700,0x160
0.5796679160,0x15F
0.5796782560,0x15E
0.5796886000,0x15D
0.5796989440,0x15C
0.5797092880,0x15B
0.5797196300,0x15A
0.5797299740,0x159
0.5797403180,0x158
0.5797506620,0x157
0.5797610040,0x156
0.5797713480,0x155
0.5797816920,0x154
0.5797920340,0x153
0.5798023780,0x152
0.5798127220,0x151
0.5798230640,0x150
0.5798334100,0x14F
0.5798437520,0x14E
0.5798540960,0x14D
0.5798644380,0x14C
0.5798747820,0x14B
0.5798851260,0x14A
0.5798954700,0x149
0.5799058120,0x148
0.5799161560,0x147
0.5799264980,0x146
0.5799368420,0x145
0.5799471860,0x144
0.5799575300,0x143
0.5799678720,0x142
0.5799782160,0x141
0.5799885600,0x140
0.5799989060,0x13F
0.5800092460,0x13E
0.5800195900,0x13D
0.5800299340,0x13C
0.5800402760,0x13B
0.5800506200,0x13A
0.5800609640,0x139
0.5800713080,0x138
0.5800816520,0x137
0.5800919940,0x136
0.5801023380,0x135
0.5801126800,0x134
0.5801230240,0x133
0.5801333680,0x132
0.5801437120,0x131
0.5801540540,0x130
0.5801643980,0x12F
0.5801747420,0x12E
0.5801850840,0x12D
0.5801954280,0x12C
0.5802057720,0x12B
0.5802161160,0x12A
0.5802264580,0x129
0.5802368020,0x128
0.5802471460,0x127
0.5802574880,0x126
0.5802678320,0x125
0.5802781760,0x124
0.5802885200,0x123
0.5802988620,0x122
0.5803092060,0x121
0.5803195480,0x120
0.5803298960,0x11F
0.5803402360,0x11E
0.5803505800,0x11D
0.5803609220,0x11C
0.5803712660,0x11B
0.5803816100,0x11A
0.5803919520,0x119
0.5804022960,0x118
0.5804126400,0x117
0.5804229840,0x116
0.5804333260,0x115
0.5804436700,0x114
0.5804540140,0x113
0.5804643560,0x112
0.5804747000,0x111
0.5804850440,0x110
0.5804953880,0x10F
0.5805057300,0x10E
0.5805160740,0x10D
0.5805264180,0x10C
0.5805367620,0x10B
0.5805471040,0x10A
0.5805574480,0x109
0.5805677920,0x108
0.5805781340,0x107
0.5805884780,0x106
0.5805988220,0x105
0.5806091660,0x104
0.5806195080,0x103
0.5806298520,0x102
0.5806401960,0x101
0.5806505380,0x100
0.5806608860,0x0FF
0.5806712240,0x0FE
0.5806815680,0x0FD
0.5806919120,0x0FC
0.5807022560,0x0FB
0.5807126000,0x0FA
0.5807229420,0x0F9
0.5807332860,0x0F8
0.5807436300,0x0F7
0.5807539720,0x0F6
0.5807643160,0x0F5
0.5807746600,0x0F4
0.5807850040,0x0F3
0.5807953460,0x0F2
0.5808056900,0x0F1
0.5808160340,0x0F0
0.5808263780,0x0EF
0.5808367200,0x0EE
0.5808470640,0x0ED
0.5808574060,0x0EC
0.5808677500,0x0EB
0.5808780940,0x0EA
0.5808884360,0x0E9
0.5808987800,0x0E8
0.5809091240,0x0E7
0.5809194680,0x0E6
0.5809298100,0x0E5
0.5809401540,0x0E4
0.5809504980,0x0E3
0.5809608420,0x0E2
0.5809711840,0x0E1
0.5809815280,0x0E0
0.5809918740,0x0DF
0.5810022140,0x0DE
0.5810125580,0x0DD
0.5810229020,0x0DC
0.5810332460,0x0DB
0.5810435880,0x0DA
0.5810539320,0x0D9
0.5810642760,0x0D8
0.5810746200,0x0D7
0.5810849620,0x0D6
0.5810953060,0x0D5
0.5811056500,0x0D4
0.5811159920,0x0D3
0.5811263360,0x0D2
0.5811366800,0x0D1
0.5811470220,0x0D0
0.5811573680,0x0CF
0.5811677100,0x0CE
0.5811780540,0x0CD
0.5811883960,0x0CC
0.5811987400,0x0CB
0.5812090820,0x0CA
0.5812194260,0x0C9
0.5812297700,0x0C8
0.5812401140,0x0C7
0.5812504580,0x0C6
0.5812608000,0x0C5
0.5812711440,0x0C4
0.5812814880,0x0C3
0.5812918300,0x0C2
0.5813021740,0x0C1
0.5813125180,0x0C0
0.5813228620,0x0BF
0.5813332040,0x0BE
0.5813435480,0x0BD
0.5813538900,0x0BC
0.5813642360,0x0BB
0.5813745780,0x0BA
0.5813849220,0x0B9
0.5813952640,0x0B8
0.5814056080,0x0B7
0.5814159520,0x0B6
0.5814262940,0x0B5
0.5814366380,0x0B4
0.5814469820,0x0B3
0.5814573260,0x0B2
0.5814676680,0x0B1
0.5814780120,0x0B0
0.5814883560,0x0AF
0.5814986980,0x0AE
0.5815090420,0x0AD
0.5815193860,0x0AC
0.5815297300,0x0AB
0.5815400720,0x0AA
0.5815504160,0x0A9
0.5815607600,0x0A8
0.5815711040,0x0A7
0.5815814460,0x0A6
0.5815917900,0x0A5
0.5816021340,0x0A4
0.5816124760,0x0A3
0.5816228200,0x0A2
0.5816331620,0x0A1
0.5816435060,0x0A0
0.5816538520,0x09F
0.5816641940,0x09E
0.5816745380,0x09D
0.5816848800,0x09C
0.5816952240,0x09B
0.5817055660,0x09A
0.5817159120,0x099
0.5817262540,0x098
0.5817365980,0x097
0.5817469400,0x096
0.5817572840,0x095
0.5817676280,0x094
0.5817779720,0x093
0.5817883160,0x092
0.5817986580,0x091
0.5818090020,0x090
0.5818193460,0x08F
0.5818296880,0x08E
0.5818400320,0x08D
0.5818503760,0x08C
0.5818607180,0x08B
0.5818710620,0x08A
0.5818814060,0x089
0.5818917480,0x088
0.5819020940,0x087
0.5819124340,0x086
0.5819227800,0x085
0.5819331220,0x084
0.5819434660,0x083
0.5819538100,0x082
0.5819641520,0x081
0.5819744960,0x080
0.5819848420,0x07F
0.5819951840,0x07E
0.5820055260,0x07D
0.5820158700,0x07C
0.5820262140,0x07B
0.5820365560,0x07A
0.5820469000,0x079
0.5820572440,0x078
0.5820675880,0x077
0.5820779300,0x076
0.5820882740,0x075
0.5820986180,0x074
0.5821089620,0x073
0.5821193040,0x072
0.5821296480,0x071
0.5821399900,0x070
0.5821503360,0x06F
0.5821606780,0x06E
0.5821710220,0x06D
0.5821813640,0x06C
0.5821917080,0x06B
0.5822020520,0x06A
0.5822123940,0x069
0.5822227380,0x068
0.5822330820,0x067
0.5822434260,0x066
0.5822537680,0x065
0.5822641120,0x064
0.5822744560,0x063
0.5822847980,0x062
0.5822951420,0x061
0.5823054860,0x060
0.5823158320,0x05F
0.5823261720,0x05E
0.5823365160,0x05D
0.5823468580,0x05C
0.5823572040,0x05B
0.5823675460,0x05A
0.5823778900,0x059
0.5823882320,0x058
0.5823985760,0x057
0.5824089200,0x056
0.5824192620,0x055
0.5824296080,0x054
0.5824399500,0x053
0.5824502940,0x052
0.5824606360,0x051
0.5824709800,0x050
0.5824813240,0x04F
0.5824916680,0x04E
0.5825020100,0x04D
0.5825123540,0x04C
0.5825226980,0x04B
0.5825330400,0x04A
0.5825433840,0x049
0.5825537280,0x048
0.5825640720,0x047
0.5825744140,0x046
0.5825847580,0x045
0.5825951000,0x044
0.5826054440,0x043
0.5826157880,0x042
0.5826261320,0x041
0.5826364760,0x040
0.5826468200,0x03F
0.5826571620,0x03E
0.5826675060,0x03D
0.5826778480,0x03C
0.5826881920,0x03B
0.5826985360,0x03A
0.5827088780,0x039
0.5827192220,0x038
0.5827295660,0x037
0.5827399100,0x036
0.5827502540,0x035
0.5827605960,0x034
0.5827709400,0x033
0.5827812820,0x032
0.5827916260,0x031
0.5828019700,0x030
0.5828123140,0x02F
0.5828226560,0x02E
0.5828330000,0x02D
0.5828433440,0x02C
0.5828536860,0x02B
0.5828640300,0x02A
0.5828743740,0x029
0.5828847180,0x028
0.5828950620,0x027
0.5829054040,0x026
0.5829157480,0x025
0.5829260900,0x024
0.5829364340,0x023
0.5829467780,0x022
0.5829571220,0x021
0.5829674640,0x020
0.5829778100,0x01F
0.5829881520,0x01E
0.5829984940,0x01D
0.5830088380,0x01C
0.5830191820,0x01B
0.5830295260,0x01A
0.5830398680,0x019
0.5830502120,0x018
0.5830605560,0x017
0.5830708980,0x016
0.5830812420,0x015
0.5830915860,0x014
0.5831019300,0x013
0.5831122720,0x012
0.5831226160,0x011
0.5831329580,0x010
0.5831433040,0x00F
0.5831536460,0x00E
0.5831639900,0x00D
0.5831743320,0x00C
0.5831846760,0x00B
0.5831950200,0x00A
0.5832053640,0x009
0.5832157060,0x008
0.5832260500,0x007
0.5832363940,0x006
0.5832467360,0x005
0.5832570800,0x004
0.5832674240,0x003
0.5832777680,0x002
0.5832881100,0x001
0.5832984540,0x000
0.5833191400,0x001
0.5833294840,0x002
0.5833398280,0x003
0.5833501720,0x004
0.5833605140,0x005
0.5833708580,0x006
0.5833812020,0x007
0.5833915440,0x008
0.5834018880,0x009
0.5834122320,0x00A
0.5834225760,0x00B
0.5834329180,0x00C
0.5834432620,0x00D
0.5834536040,0x00E
0.5834639480,0x00F
0.5834742920,0x010
0.5834846360,0x011
0.5834949800,0x012
0.5835053220,0x013
0.5835156660,0x014
0.5835260080,0x015
0.5835363520,0x016
0.5835466960,0x017
0.5835570400,0x018
0.5835673820,0x019
0.5835777260,0x01A
0.5835880700,0x01B
0.5835984120,0x01C
0.5836087580,0x01D
0.5836191000,0x01E
0.5836294440,0x01F
0.5836397880,0x020
0.5836501300,0x021
0.5836604740,0x022
0.5836708160,0x023
0.5836811600,0x024
0.5836915040,0x025
0.5837018480,0x026
0.5837121900,0x027
0.5837225340,0x028
0.5837328780,0x029
0.5837432220,0x02A
0.5837535640,0x02B
0.5837639080,0x02C
0.5837742520,0x02D
0.5837845940,0x02E
0.5837949380,0x02F
0.5838052820,0x030
0.5838156260,0x031
0.5838259680,0x032
0.5838363120,0x033
0.5838466560,0x034
0.5838569980,0x035
0.5838673420,0x036
0.5838776860,0x037
0.5838880300,0x038
0.5838983720,0x039
0.5839087160,0x03A
0.5839190600,0x03B
0.5839294020,0x03C
0.5839397460,0x03D
0.5839500900,0x03E
0.5839604320,0x03F
0.5839707780,0x040
0.5839811200,0x041
0.5839914620,0x042
0.5840018060,0x043
0.5840121500,0x044
0.5840224940,0x045
0.5840328360,0x046
0.5840431800,0x047
0.5840535240,0x048
0.5840638660,0x049
0.5840742100,0x04A
0.5840845540,0x04B
0.5840948980,0x04C
0.5841052400,0x04D
0.5841155840,0x04E
0.5841259280,0x04F
0.5841362720,0x050
0.5841466160,0x051
0.5841569580,0x052
0.5841673020,0x053
0.5841776440,0x054
0.5841879880,0x055
0.5841983320,0x056
0.5842086740,0x057
0.5842190180,0x058
0.5842293620,0x059
0.5842397040,0x05A
0.5842500480,0x05B
0.5842603920,0x05C
0.5842707360,0x05D
0.5842810780,0x05E
0.5842914220,0x05F
0.5843017660,0x060
0.5843121100,0x061
0.5843224520,0x062
0.5843327960,0x063
0.5843431400,0x064
0.5843534820,0x065
0.5843638260,0x066
0.5843741700,0x067
0.5843845140,0x068
0.5843948560,0x069
0.5844052000,0x06A
0.5844155440,0x06B
0.5844258860,0x06C
0.5844362300,0x06D
0.5844465740,0x06E
0.5844569180,0x06F
0.5844672600,0x070
0.5844776040,0x071
0.5844879480,0x072
0.5844982900,0x073
0.5845086340,0x074
0.5845189780,0x075
0.5845293200,0x076
0.5845396640,0x077
0.5845500080,0x078
0.5845603520,0x079
0.5845706940,0x07A
0.5845810380,0x07B
0.5845913820,0x07C
0.5846017260,0x07D
0.5846120680,0x07E
0.5846224120,0x07F
0.5846327580,0x080
0.5846430980,0x081
0.5846534420,0x082
0.5846637860,0x083
0.5846741280,0x084
0.5846844720,0x085
0.5846948160,0x086
0.5847051580,0x087
0.5847155020,0x088
0.5847258460,0x089
0.5847361880,0x08A
0.5847465320,0x08B
0.5847568760,0x08C
0.5847672200,0x08D
0.5847775620,0x08E
0.5847879060,0x08F
0.5847982500,0x090
0.5848085920,0x091
0.5848189360,0x092
0.5848292800,0x093
0.5848396240,0x094
0.5848499660,0x095
0.5848603100,0x096
0.5848706540,0x097
0.5848809980,0x098
0.5848913400,0x099
0.5849016840,0x09A
0.5849120280,0x09B
0.5849223700,0x09C
0.5849327140,0x09D
0.5849430580,0x09E
0.5849534020,0x09F
0.5849637460,0x0A0
0.5849740880,0x0A1
0.5849844320,0x0A2
0.5849947760,0x0A3
0.5850051180,0x0A4
0.5850154620,0x0A5
0.5850258060,0x0A6
0.5850361480,0x0A7
0.5850464920,0x0A8
0.5850568340,0x0A9
0.5850671780,0x0AA
0.5850775220,0x0AB
0.5850878660,0x0AC
0.5850982100,0x0AD
0.5851085520,0x0AE
0.5851188960,0x0AF
0.5851292400,0x0B0
0.5851395820,0x0B1
0.5851499260,0x0B2
0.5851602700,0x0B3
0.5851706120,0x0B4
0.5851809560,0x0B5
0.5851913000,0x0B6
0.5852016440,0x0B7
0.5852119880,0x0B8
0.5852223300,0x0B9
0.5852326740,0x0BA
0.5852430160,0x0BB
0.5852533600,0x0BC
0.5852637040,0x0BD
0.5852740460,0x0BE
0.5852843900,0x0BF
0.5852947340,0x0C0
0.5853050780,0x0C1
0.5853154200,0x0C2
0.5853257640,0x0C3
0.5853361080,0x0C4
0.5853464520,0x0C5
0.5853567940,0x0C6
0.5853671380,0x0C7
0.5853774820,0x0C8
0.5853878240,0x0C9
0.5853981680,0x0CA
0.5854085120,0x0CB
0.5854188560,0x0CC
0.5854291980,0x0CD
0.5854395420,0x0CE
0.5854498860,0x0CF
0.5854602300,0x0D0
0.5854705720,0x0D1
0.5854809140,0x0D2
0.5854912600,0x0D3
0.5855016020,0x0D4
0.5855119460,0x0D5
0.5855222900,0x0D6
0.5855326320,0x0D7
0.5855429760,0x0D8
0.5855533180,0x0D9
0.5855636620,0x0DA
0.5855740060,0x0DB
0.5855843500,0x0DC
0.5855946920,0x0DD
0.5856050360,0x0DE
0.5856153800,0x0DF
0.5856257240,0x0E0
0.5856360680,0x0E1
0.5856464100,0x0E2
0.5856567540,0x0E3
0.5856670960,0x0E4
0.5856774400,0x0E5
0.5856877840,0x0E6
0.5856981280,0x0E7
0.5857084700,0x0E8
0.5857188140,0x0E9
0.5857291580,0x0EA
0.5857395020,0x0EB
0.5857498440,0x0EC
0.5857601880,0x0ED
0.5857705320,0x0EE
0.5857808740,0x0EF
0.5857912180,0x0F0
0.5858015620,0x0F1
0.5858119040,0x0F2
0.5858222480,0x0F3
0.5858325920,0x0F4
0.5858429360,0x0F5
0.5858532780,0x0F6
0.5858636220,0x0F7
0.5858739660,0x0F8
0.5858843080,0x0F9
0.5858946520,0x0FA
0.5859049960,0x0FB
0.5859153400,0x0FC
0.5859256820,0x0FD
0.5859360260,0x0FE
0.5859463700,0x0FF
0.5859567160,0x100
0.5859670560,0x101
0.5859774000,0x102
0.5859877420,0x103
0.5859980860,0x104
0.5860084300,0x105
0.5860187720,0x106
0.5860291160,0x107
0.5860394600,0x108
0.5860498040,0x109
0.5860601460,0x10A
0.5860704900,0x10B
0.5860808340,0x10C
0.5860911780,0x10D
0.5861015200,0x10E
0.5861118640,0x10F
0.5861222080,0x110
0.5861325500,0x111
0.5861428940,0x112
0.5861532380,0x113
0.5861635820,0x114
0.5861739260,0x115
0.5861842680,0x116
0.5861946120,0x117
0.5862049540,0x118
0.5862152980,0x119
0.5862256420,0x11A
0.5862359860,0x11B
0.5862463280,0x11C
0.5862566720,0x11D
0.5862670160,0x11E
0.5862773580,0x11F
0.5862877040,0x120
0.5862980460,0x121
0.5863083900,0x122
0.5863187320,0x123
0.5863290760,0x124
0.5863394200,0x125
0.5863497620,0x126
0.5863601060,0x127
0.5863704500,0x128
0.5863807940,0x129
0.5863911360,0x12A
0.5864014800,0x12B
0.5864118240,0x12C
0.5864221660,0x12D
0.5864325100,0x12E
0.5864428540,0x12F
0.5864531980,0x130
0.5864635400,0x131
0.5864738840,0x132
0.5864842280,0x133
0.5864945700,0x134
0.5865049140,0x135
0.5865152580,0x136
0.5865256000,0x137
0.5865359440,0x138
0.5865462880,0x139
0.5865566300,0x13A
0.5865669740,0x13B
0.5865773180,0x13C
0.5865876620,0x13D
0.5865980040,0x13E
0.5866083480,0x13F
0.5866186940,0x140
0.5866290340,0x141
0.5866393780,0x142
0.5866497220,0x143
0.5866600660,0x144
0.5866704080,0x145
0.5866807520,0x146
0.5866910960,0x147
0.5867014380,0x148
0.5867117840,0x149
0.5867221260,0x14A
0.5867324700,0x14B
0.5867428120,0x14C
0.5867531560,0x14D
0.5867635000,0x14E
0.5867738420,0x14F
0.5867841880,0x150
0.5867945300,0x151
0.5868048740,0x152
0.5868152160,0x153
0.5868255600,0x154
0.5868359040,0x155
0.5868462460,0x156
0.5868565900,0x157
0.5868669340,0x158
0.5868772780,0x159
0.5868876200,0x15A
0.5868979640,0x15B
0.5869083080,0x15C
0.5869186520,0x15D
0.5869289940,0x15E
0.5869393380,0x15F
0.5869496820,0x160
0.5869600240,0x161
0.5869703680,0x162
0.5869807120,0x163
0.5869910540,0x164
0.5870013980,0x165
0.5870117420,0x166
0.5870220860,0x167
0.5870324280,0x168
0.5870427720,0x169
0.5870531160,0x16A
0.5870634580,0x16B
0.5870738020,0x16C
0.5870841460,0x16D
0.5870944880,0x16E
0.5871048320,0x16F
0.5871151760,0x170
0.5871255200,0x171
0.5871358620,0x172
0.5871462060,0x173
0.5871565500,0x174
0.5871668940,0x175
0.5871772360,0x176
0.5871875800,0x177
0.5871979240,0x178
0.5872082660,0x179
0.5872186100,0x17A
0.5872289540,0x17B
0.5872392980,0x17C
0.5872496400,0x17D
0.5872599840,0x17E
0.5872703260,0x17F
0.5872806720,0x180
0.5872910140,0x181
0.5873013560,0x182
0.5873117000,0x183
0.5873220440,0x184
0.5873323880,0x185
0.5873427300,0x186
0.5873530740,0x187
0.5873634180,0x188
0.5873737620,0x189
0.5873841040,0x18A
0.5873944480,0x18B
0.5874047920,0x18C
0.5874151340,0x18D
0.5874254780,0x18E
0.5874358220,0x18F
0.5874461660,0x190
0.5874565100,0x191
0.5874668520,0x192
0.5874771960,0x193
0.5874875380,0x194
0.5874978820,0x195
0.5875082260,0x196
0.5875185700,0x197
0.5875289120,0x198
0.5875392560,0x199
0.5875496000,0x19A
0.5875599420,0x19B
0.5875702860,0x19C
0.5875806300,0x19D
0.5875909720,0x19E
0.5876013160,0x19F
0.5876116600,0x1A0
0.5876220040,0x1A1
0.5876323460,0x1A2
0.5876426900,0x1A3
0.5876530340,0x1A4
0.5876633780,0x1A5
0.5876737200,0x1A6
0.5876840640,0x1A7
0.5876944080,0x1A8
0.5877047500,0x1A9
0.5877150940,0x1AA
0.5877254380,0x1AB
0.5877357800,0x1AC
0.5877461240,0x1AD
0.5877564680,0x1AE
0.5877668120,0x1AF
0.5877771540,0x1B0
0.5877874980,0x1B1
0.5877978420,0x1B2
0.5878081840,0x1B3
0.5878185280,0x1B4
0.5878288720,0x1B5
0.5878392140,0x1B6
0.5878495580,0x1B7
0.5878599020,0x1B8
0.5878702460,0x1B9
0.5878805900,0x1BA
0.5878909320,0x1BB
0.5879012760,0x1BC
0.5879116200,0x1BD
0.5879219620,0x1BE
0.5879323060,0x1BF
0.5879426500,0x1C0
0.5879529920,0x1C1
0.5879633360,0x1C2
0.5879736800,0x1C3
0.5879840220,0x1C4
0.5879943660,0x1C5
0.5880047100,0x1C6
0.5880150540,0x1C7
0.5880253980,0x1C8
0.5880357400,0x1C9
0.5880460840,0x1CA
0.5880564260,0x1CB
0.5880667700,0x1CC
0.5880771140,0x1CD
0.5880874580,0x1CE
0.5880978020,0x1CF
0.5881081440,0x1D0
0.5881184880,0x1D1
0.5881288300,0x1D2
0.5881391740,0x1D3
0.5881495180,0x1D4
0.5881598620,0x1D5
0.5881702040,0x1D6
0.5881805480,0x1D7
0.5881908920,0x1D8
0.5882012340,0x1D9
0.5882115780,0x1DA
0.5882219220,0x1DB
0.5882322660,0x1DC
0.5882426080,0x1DD
0.5882529520,0x1DE
0.5882632960,0x1DF
0.5882736400,0x1E0
0.5882839820,0x1E1
0.5882943260,0x1E2
0.5883046700,0x1E3
0.5883150120,0x1E4
0.5883253560,0x1E5
0.5883357000,0x1E6
0.5883460420,0x1E7
0.5883563860,0x1E8
0.5883667300,0x1E9
0.5883770720,0x1EA
0.5883874160,0x1EB
0.5883977600,0x1EC
0.5884081040,0x1ED
0.5884184460,0x1EE
0.5884287900,0x1EF
0.5884391340,0x1F0
0.5884494760,0x1F1
0.5884598200,0x1F2
0.5884701640,0x1F3
0.5884805060,0x1F4
0.5884908500,0x1F5
0.5885011940,0x1F6
0.5885115380,0x1F7
0.5885218820,0x1F8
0.5885322240,0x1F9
0.5885425680,0x1FA
0.5885529100,0x1FB
0.5885632540,0x1FC
0.5885735980,0x1FD
0.5885839400,0x1FE
0.5885942840,0x1FF
0.5886149720,0x1FE
0.5886253140,0x1FD
0.5886356580,0x1FC
0.5886460020,0x1FB
0.5886563440,0x1FA
0.5886666880,0x1F9
0.5886770320,0x1F8
0.5886873760,0x1F7
0.5886977180,0x1F6
0.5887080620,0x1F5
0.5887184060,0x1F4
0.5887287500,0x1F3
0.5887390920,0x1F2
0.5887494360,0x1F1
0.5887597800,0x1F0
0.5887701240,0x1EF
0.5887804660,0x1EE
0.5887908100,0x1ED
0.5888011540,0x1EC
0.5888114960,0x1EB
0.5888218400,0x1EA
0.5888321840,0x1E9
0.5888425260,0x1E8
0.5888528720,0x1E7
0.5888632140,0x1E6
0.5888735560,0x1E5
0.5888839000,0x1E4
0.5888942440,0x1E3
0.5889045880,0x1E2
0.5889149300,0x1E1
0.5889252740,0x1E0
0.5889356200,0x1DF
0.5889459600,0x1DE
0.5889563040,0x1DD
0.5889666480,0x1DC
0.5889769920,0x1DB
0.5889873340,0x1DA
0.5889976780,0x1D9
0.5890080220,0x1D8
0.5890183660,0x1D7
0.5890287080,0x1D6
0.5890390520,0x1D5
0.5890493960,0x1D4
0.5890597380,0x1D3
0.5890700820,0x1D2
0.5890804260,0x1D1
0.5890907680,0x1D0
0.5891011140,0x1CF
0.5891114560,0x1CE
0.5891218000,0x1CD
0.5891321420,0x1CC
0.5891424860,0x1CB
0.5891528300,0x1CA
0.5891631720,0x1C9
0.5891735160,0x1C8
